date,country,temperature,rainfall
2022-07-03,Denmark,-6,309
2022-07-03,China,-8,269
2022-07-03,Australia,38,154
2022-07-04,France,43,339
2022-07-04,Argentina,36,18
2022-07-04,Denmark,30,281
2022-07-04,China,37,6
2022-07-04,Australia,42,278
2022-07-05,France,1,8
2022-07-05,Argentina,-1,89
2022-07-05,Denmark,22,155
2022-07-05,China,49,252
2022-07-05,Australia,47,318
2022-07-06,France,10,264
2022-07-06,Argentina,26,60
2022-07-06,Denmark,51,66
2022-07-06,China,37,202
2022-07-06,Australia,23,223
2022-07-07,France,52,342
2022-07-07,Argentina,51,26
2022-07-07,Denmark,41,114
2022-07-07,China,42,184
2022-07-07,Australia,5,284
2022-07-08,France,9,131
2022-07-08,Argentina,6,75
2022-07-08,Denmark,3,11
2022-07-08,China,36,266
2022-07-08,Australia,42,92
2022-07-09,France,47,252
2022-07-09,Argentina,47,85
2022-07-09,Denmark,0,160
2022-07-09,China,20,280
2022-07-09,Australia,-4,348
2022-07-10,France,54,205
2022-07-10,Argentina,49,319
2022-07-10,Denmark,51,305
2022-07-10,China,51,101
2022-07-10,Australia,42,185
2022-07-11,France,-1,220
2022-07-11,Argentina,-7,111
2022-07-11,Denmark,9,330
2022-07-11,China,52,125
2022-07-11,Australia,2,97
2022-07-12,France,37,234
2022-07-12,Argentina,46,0
2022-07-12,Denmark,19,186
2022-07-12,China,16,14
2022-07-12,Australia,17,192
2022-07-13,France,0,12
2022-07-13,Argentina,39,198
2022-07-13,Denmark,48,298
2022-07-13,China,37,69
2022-07-13,Australia,40,292
2022-07-14,France,37,276
2022-07-14,Argentina,50,168
2022-07-14,Denmark,12,279
2022-07-14,China,53,87
2022-07-14,Australia,0,224
2022-07-15,France,-8,138
2022-07-15,Argentina,13,130
2022-07-15,Denmark,52,32
2022-07-15,China,-6,66
2022-07-15,Australia,5,193
2022-07-16,France,17,56
2022-07-16,Argentina,-9,224
2022-07-16,Denmark,33,323
2022-07-16,China,0,119
2022-07-16,Australia,27,247
2022-07-17,France,47,172
2022-07-17,Argentina,34,119
2022-07-17,Denmark,31,135
2022-07-17,China,32,57
2022-07-17,Australia,5,158
2022-07-18,France,-1,309
2022-07-18,Argentina,17,288
2022-07-18,Denmark,46,100
2022-07-18,China,54,98
2022-07-18,Australia,-6,285
2022-07-19,France,13,305
2022-07-19,Argentina,32,54
2022-07-19,Denmark,-2,257
2022-07-19,China,-11,198
2022-07-19,Australia,8,285
2022-07-20,France,-3,253
2022-07-20,Argentina,22,170
2022-07-20,Denmark,26,235
2022-07-20,China,15,266
2022-07-20,Australia,43,55
2022-07-21,France,3,225
2022-07-21,Argentina,-9,337
2022-07-21,Denmark,-1,301
2022-07-21,China,47,10
2022-07-21,Australia,2,20
2022-07-22,France,55,96
2022-07-22,Argentina,38,30
2022-07-22,Denmark,25,321
2022-07-22,China,0,108
2022-07-22,Australia,51,82
2022-07-23,France,23,62
2022-07-23,Argentina,46,39
2022-07-23,Denmark,55,176
2022-07-23,China,2,292
2022-07-23,Australia,46,224
2022-07-24,France,44,14
2022-07-24,Argentina,45,99
2022-07-24,Denmark,12,183
2022-07-24,China,24,17
2022-07-24,Australia,-4,303
2022-07-25,France,-1,312
2022-07-25,Argentina,37,195
2022-07-25,Denmark,17,250
2022-07-25,China,50,89
2022-07-25,Australia,38,286
2022-07-26,France,18,349
2022-07-26,Argentina,24,346
2022-07-26,Denmark,-1,278
2022-07-26,China,42,198
2022-07-26,Australia,-6,342
2022-07-27,France,9,283
2022-07-27,Argentina,13,332
2022-07-27,Denmark,39,341
2022-07-27,China,37,64
2022-07-27,Australia,27,246
2022-07-28,France,41,222
2022-07-28,Argentina,7,152
2022-07-28,Denmark,-7,199
2022-07-28,China,49,104
2022-07-28,Australia,2,117
2022-07-29,France,47,15
2022-07-29,Argentina,10,85
2022-07-29,Denmark,-1,335
2022-07-29,China,17,288
2022-07-29,Australia,17,19
2022-07-30,France,-2,59
2022-07-30,Argentina,-7,207
2022-07-30,Denmark,29,70
2022-07-30,China,36,17
2022-07-30,Australia,25,99
2022-07-31,France,22,123
2022-07-31,Argentina,20,22
2022-07-31,Denmark,46,144
2022-07-31,China,18,127
2022-07-31,Australia,21,62
2022-08-01,France,46,285
2022-08-01,Argentina,12,209
2022-08-01,Denmark,39,330
2022-08-01,China,52,172
2022-08-01,Australia,19,27
2022-08-02,France,18,250
2022-08-02,Argentina,10,286
2022-08-02,Denmark,38,211
2022-08-02,China,33,303
2022-08-02,Australia,49,267
2022-08-03,France,15,240
2022-08-03,Argentina,35,12
2022-08-03,Denmark,-4,348
2022-08-03,China,45,177
2022-08-03,Australia,38,106
2022-08-04,France,50,74
2022-08-04,Argentina,41,215
2022-08-04,Denmark,35,207
2022-08-04,China,35,330
2022-08-04,Australia,25,180
2022-08-05,France,45,123
2022-08-05,Argentina,-2,283
2022-08-05,Denmark,44,104
2022-08-05,China,49,324
2022-08-05,Australia,-1,312
2022-08-06,France,9,37
2022-08-06,Argentina,31,64
2022-08-06,Denmark,-4,55
2022-08-06,China,35,239
2022-08-06,Australia,44,219
2022-08-07,France,5,17
2022-08-07,Argentina,28,154
2022-08-07,Denmark,42,149
2022-08-07,China,5,125
2022-08-07,Australia,9,38
2022-08-08,France,25,322
2022-08-08,Argentina,14,244
2022-08-08,Denmark,5,85
2022-08-08,China,46,150
2022-08-08,Australia,38,206
2022-08-09,France,34,198
2022-08-09,Argentina,52,345
2022-08-09,Denmark,55,213
2022-08-09,China,13,327
2022-08-09,Australia,-8,244
2022-08-10,France,14,185
2022-08-10,Argentina,16,251
2022-08-10,Denmark,13,294
2022-08-10,China,15,81
2022-08-10,Australia,50,33
2022-08-11,France,25,180
2022-08-11,Argentina,-6,288
2022-08-11,Denmark,38,278
2022-08-11,China,-6,270
2022-08-11,Australia,0,289
2022-08-12,France,8,276
2022-08-12,Argentina,11,133
2022-08-12,Denmark,-5,3
2022-08-12,China,4,16
2022-08-12,Australia,17,50
2022-08-13,France,5,69
2022-08-13,Argentina,-9,97
2022-08-13,Denmark,-2,304
2022-08-13,China,-10,113
2022-08-13,Australia,53,244
2022-08-14,France,16,6
2022-08-14,Argentina,18,115
2022-08-14,Denmark,52,238
2022-08-14,China,40,74
2022-08-14,Australia,7,78
2022-08-15,France,-8,154
2022-08-15,Argentina,46,161
2022-08-15,Denmark,-6,299
2022-08-15,China,-3,85
2022-08-15,Australia,14,276
2022-08-16,France,48,95
2022-08-16,Argentina,40,95
2022-08-16,Denmark,39,84
2022-08-16,China,-8,66
2022-08-16,Australia,16,89
2022-08-17,France,-5,20
2022-08-17,Argentina,42,278
2022-08-17,Denmark,7,143
2022-08-17,China,42,124
2022-08-17,Australia,29,341
2022-08-18,France,26,21
2022-08-18,Argentina,19,61
2022-08-18,Denmark,35,239
2022-08-18,China,27,258
2022-08-18,Australia,7,205
2022-08-19,France,4,27
2022-08-19,Argentina,27,310
2022-08-19,Denmark,11,63
2022-08-19,China,48,53
2022-08-19,Australia,19,184
2022-08-20,France,5,147
2022-08-20,Argentina,20,99
2022-08-20,Denmark,11,76
2022-08-20,China,42,275
2022-08-20,Australia,45,300
2022-08-21,France,-10,95
2022-08-21,Argentina,-5,199
2022-08-21,Denmark,29,222
2022-08-21,China,-11,300
2022-08-21,Australia,32,285
2022-08-22,France,31,193
2022-08-22,Argentina,16,207
2022-08-22,Denmark,3,76
2022-08-22,China,-3,255
2022-08-22,Australia,4,39
2022-08-23,France,14,27
2022-08-23,Argentina,44,177
2022-08-23,Denmark,40,297
2022-08-23,China,15,321
2022-08-23,Australia,34,72
2022-08-24,France,46,22
2022-08-24,Argentina,40,237
2022-08-24,Denmark,-6,212
2022-08-24,China,-9,5
2022-08-24,Australia,25,124
2022-08-25,France,20,71
2022-08-25,Argentina,3,190
2022-08-25,Denmark,35,251
2022-08-25,China,8,221
2022-08-25,Australia,8,132
2022-08-26,France,29,163
2022-08-26,Argentina,-3,17
2022-08-26,Denmark,21,151
2022-08-26,China,15,260
2022-08-26,Australia,49,261
2022-08-27,France,32,264
2022-08-27,Argentina,25,348
2022-08-27,Denmark,22,107
2022-08-27,China,3,171
2022-08-27,Australia,12,172
2022-08-28,France,17,35
2022-08-28,Argentina,28,222
2022-08-28,Denmark,10,175
2022-08-28,China,40,64
2022-08-28,Australia,29,198
2022-08-29,France,2,164
2022-08-29,Argentina,18,31
2022-08-29,Denmark,2,3
2022-08-29,China,29,317
2022-08-29,Australia,32,263
2022-08-30,France,3,87
2022-08-30,Argentina,28,147
2022-08-30,Denmark,7,149
2022-08-30,China,14,346
2022-08-30,Australia,-1,272
2022-08-31,France,24,136
2022-08-31,Argentina,2,56
2022-08-31,Denmark,15,19
2022-08-31,China,30,75
2022-08-31,Australia,48,165
2022-09-01,France,-8,80
2022-09-01,Argentina,20,188
2022-09-01,Denmark,0,96
2022-09-01,China,-8,286
2022-09-01,Australia,40,340
2022-09-02,France,33,141
2022-09-02,Argentina,52,292
2022-09-02,Denmark,41,58
2022-09-02,China,34,336
2022-09-02,Australia,-8,4
2022-09-03,France,38,4
2022-09-03,Argentina,-9,291
2022-09-03,Denmark,51,13
2022-09-03,China,8,248
2022-09-03,Australia,26,63
2022-09-04,France,22,112
2022-09-04,Argentina,55,117
2022-09-04,Denmark,53,267
2022-09-04,China,-8,7
2022-09-04,Australia,3,146
2022-09-05,France,31,294
2022-09-05,Argentina,-1,299
2022-09-05,Denmark,37,300
2022-09-05,China,52,99
2022-09-05,Australia,30,1
2022-09-06,France,29,63
2022-09-06,Argentina,16,317
2022-09-06,Denmark,39,300
2022-09-06,China,46,120
2022-09-06,Australia,0,152
2022-09-07,France,42,102
2022-09-07,Argentina,18,193
2022-09-07,Denmark,6,345
2022-09-07,China,0,263
2022-09-07,Australia,31,17
2022-09-08,France,25,182
2022-09-08,Argentina,49,319
2022-09-08,Denmark,23,7
2022-09-08,China,49,250
2022-09-08,Australia,0,308
2022-09-09,France,5,27
2022-09-09,Argentina,16,306
2022-09-09,Denmark,43,113
2022-09-09,China,8,333
2022-09-09,Australia,35,231
2022-09-10,France,-7,219
2022-09-10,Argentina,41,269
2022-09-10,Denmark,-3,343
2022-09-10,China,0,81
2022-09-10,Australia,40,125
2022-09-11,France,47,215
2022-09-11,Argentina,40,342
2022-09-11,Denmark,2,189
2022-09-11,China,3,90
2022-09-11,Australia,17,348
2022-09-12,France,8,39
2022-09-12,Argentina,-4,301
2022-09-12,Denmark,47,306
2022-09-12,China,44,51
2022-09-12,Australia,-6,237
2022-09-13,France,35,125
2022-09-13,Argentina,13,230
2022-09-13,Denmark,53,11
2022-09-13,China,12,29
2022-09-13,Australia,18,191
2022-09-14,France,15,96
2022-09-14,Argentina,37,12
2022-09-14,Denmark,16,85
2022-09-14,China,11,80
2022-09-14,Australia,36,163
2022-09-15,France,1,11
2022-09-15,Argentina,13,4
2022-09-15,Denmark,43,308
2022-09-15,China,17,153
2022-09-15,Australia,-11,140
2022-09-16,France,17,109
2022-09-16,Argentina,-7,0
2022-09-16,Denmark,21,171
2022-09-16,China,7,197
2022-09-16,Australia,24,290
2022-09-17,France,46,109
2022-09-17,Argentina,47,199
2022-09-17,Denmark,13,33
2022-09-17,China,36,308
2022-09-17,Australia,6,201
2022-09-18,France,18,311
2022-09-18,Argentina,32,213
2022-09-18,Denmark,19,266
2022-09-18,China,46,240
2022-09-18,Australia,46,131
2022-09-19,France,5,129
2022-09-19,Argentina,41,146
2022-09-19,Denmark,3,199
2022-09-19,China,22,310
2022-09-19,Australia,36,266
2022-09-20,France,-11,88
2022-09-20,Argentina,29,40
2022-09-20,Denmark,3,306
2022-09-20,China,42,279
2022-09-20,Australia,15,233
2022-09-21,France,-1,251
2022-09-21,Argentina,27,71
2022-09-21,Denmark,51,92
2022-09-21,China,36,91
2022-09-21,Australia,49,290
2022-09-22,France,20,103
2022-09-22,Argentina,48,4
2022-09-22,Denmark,44,165
2022-09-22,China,-8,185
2022-09-22,Australia,16,84
2022-09-23,France,51,48
2022-09-23,Argentina,35,250
2022-09-23,Denmark,21,297
2022-09-23,China,37,304
2022-09-23,Australia,-8,324
2022-09-24,France,37,272
2022-09-24,Argentina,-10,46
2022-09-24,Denmark,-1,215
2022-09-24,China,41,305
2022-09-24,Australia,40,233
2022-09-25,France,-4,276
2022-09-25,Argentina,13,141
2022-09-25,Denmark,-11,213
2022-09-25,China,42,232
2022-09-25,Australia,14,135
2022-09-26,France,-5,338
2022-09-26,Argentina,35,244
2022-09-26,Denmark,8,305
2022-09-26,China,38,63
2022-09-26,Australia,40,113
2022-09-27,France,-5,15
2022-09-27,Argentina,8,314
2022-09-27,Denmark,11,336
2022-09-27,China,-1,143
2022-09-27,Australia,35,206
2022-09-28,France,-2,287
2022-09-28,Argentina,18,62
2022-09-28,Denmark,7,133
2022-09-28,China,27,181
2022-09-28,Australia,13,313
2022-09-29,France,39,273
2022-09-29,Argentina,22,8
2022-09-29,Denmark,0,171
2022-09-29,China,-5,122
2022-09-29,Australia,12,325
2022-09-30,France,49,63
2022-09-30,Argentina,3,135
2022-09-30,Denmark,1,290
2022-09-30,China,9,11
2022-09-30,Australia,45,216
2022-10-01,France,29,259
2022-10-01,Argentina,53,306
2022-10-01,Denmark,55,153
2022-10-01,China,35,299
2022-10-01,Australia,46,347
2022-10-02,France,30,316
2022-10-02,Argentina,45,215
2022-10-02,Denmark,10,20
2022-10-02,China,-3,151
2022-10-02,Australia,24,86
2022-10-03,France,50,154
2022-10-03,Argentina,24,156
2022-10-03,Denmark,48,334
2022-10-03,China,-2,228
2022-10-03,Australia,23,102
2022-10-04,France,48,74
2022-10-04,Argentina,22,343
2022-10-04,Denmark,36,214
2022-10-04,China,22,138
2022-10-04,Australia,-11,80
2022-10-05,France,8,287
2022-10-05,Argentina,34,152
2022-10-05,Denmark,18,295
2022-10-05,China,-4,276
2022-10-05,Australia,37,49
2022-10-06,France,-3,299
2022-10-06,Argentina,48,138
2022-10-06,Denmark,2,303
2022-10-06,China,43,319
2022-10-06,Australia,26,345
2022-10-07,France,-6,256
2022-10-07,Argentina,16,189
2022-10-07,Denmark,32,320
2022-10-07,China,1,216
2022-10-07,Australia,50,269
2022-10-08,France,50,4
2022-10-08,Argentina,47,251
2022-10-08,Denmark,18,32
2022-10-08,China,46,234
2022-10-08,Australia,55,302
2022-10-09,France,54,49
2022-10-09,Argentina,-8,113
2022-10-09,Denmark,34,179
2022-10-09,China,22,34
2022-10-09,Australia,47,115
2022-10-10,France,39,42
2022-10-10,Argentina,45,81
2022-10-10,Denmark,16,295
2022-10-10,China,10,119
2022-10-10,Australia,53,224
2022-10-11,France,0,204
2022-10-11,Argentina,12,75
2022-10-11,Denmark,22,316
2022-10-11,China,17,334
2022-10-11,Australia,-2,195
2022-10-12,France,42,298
2022-10-12,Argentina,43,72
2022-10-12,Denmark,37,323
2022-10-12,China,29,220
2022-10-12,Australia,24,200
2022-10-13,France,31,270
2022-10-13,Argentina,46,230
2022-10-13,Denmark,46,163
2022-10-13,China,38,268
2022-10-13,Australia,38,340
2022-10-14,France,55,83
2022-10-14,Argentina,40,43
2022-10-14,Denmark,0,16
2022-10-14,China,11,167
2022-10-14,Australia,20,212
2022-10-15,France,9,144
2022-10-15,Argentina,25,17
2022-10-15,Denmark,44,150
2022-10-15,China,37,100
2022-10-15,Australia,31,325
2022-10-16,France,39,63
2022-10-16,Argentina,20,128
2022-10-16,Denmark,35,316
2022-10-16,China,35,96
2022-10-16,Australia,42,324
2022-10-17,France,-1,15
2022-10-17,Argentina,16,129
2022-10-17,Denmark,-7,49
2022-10-17,China,5,9
2022-10-17,Australia,36,35
2022-10-18,France,11,138
2022-10-18,Argentina,36,126
2022-10-18,Denmark,3,72
2022-10-18,China,13,97
2022-10-18,Australia,34,144
2022-10-19,France,1,181
2022-10-19,Argentina,30,111
2022-10-19,Denmark,43,245
2022-10-19,China,-2,316
2022-10-19,Australia,31,302
2022-10-20,France,32,319
2022-10-20,Argentina,-6,238
2022-10-20,Denmark,4,318
2022-10-20,China,39,160
2022-10-20,Australia,-4,4
2022-10-21,France,23,227
2022-10-21,Argentina,44,106
2022-10-21,Denmark,-6,76
2022-10-21,China,29,48
2022-10-21,Australia,6,129
2022-10-22,France,32,147
2022-10-22,Argentina,53,75
2022-10-22,Denmark,55,181
2022-10-22,China,25,248
2022-10-22,Australia,26,325
2022-10-23,France,-1,253
2022-10-23,Argentina,44,63
2022-10-23,Denmark,34,2
2022-10-23,China,33,198
2022-10-23,Australia,19,235
2022-10-24,France,47,166
2022-10-24,Argentina,30,198
2022-10-24,Denmark,26,163
2022-10-24,China,54,40
2022-10-24,Australia,17,199
2022-10-25,France,-6,67
2022-10-25,Argentina,33,113
2022-10-25,Denmark,43,87
2022-10-25,China,22,130
2022-10-25,Australia,47,17
2022-10-26,France,0,292
2022-10-26,Argentina,38,296
2022-10-26,Denmark,2,144
2022-10-26,China,-6,9
2022-10-26,Australia,12,44
2022-10-27,France,55,322
2022-10-27,Argentina,16,326
2022-10-27,Denmark,44,156
2022-10-27,China,39,264
2022-10-27,Australia,41,232
2022-10-28,France,-6,190
2022-10-28,Argentina,-4,255
2022-10-28,Denmark,4,205
2022-10-28,China,-8,337
2022-10-28,Australia,51,24
2022-10-29,France,-1,144
2022-10-29,Argentina,-1,88
2022-10-29,Denmark,18,224
2022-10-29,China,-3,212
2022-10-29,Australia,8,318
2022-10-30,France,21,246
2022-10-30,Argentina,-1,115
2022-10-30,Denmark,24,340
2022-10-30,China,14,96
2022-10-30,Australia,40,22
2022-10-31,France,-7,326
2022-10-31,Argentina,51,140
2022-10-31,Denmark,27,8
2022-10-31,China,51,29
2022-10-31,Australia,11,175
2022-11-01,France,55,117
2022-11-01,Argentina,-8,85
2022-11-01,Denmark,41,184
2022-11-01,China,49,51
2022-11-01,Australia,35,141
2022-11-02,France,-8,150
2022-11-02,Argentina,-3,183
2022-11-02,Denmark,53,118
2022-11-02,China,20,193
2022-11-02,Australia,21,88
2022-11-03,France,43,169
2022-11-03,Argentina,5,170
2022-11-03,Denmark,3,11
2022-11-03,China,-3,8
2022-11-03,Australia,36,78
2022-11-04,France,-11,278
2022-11-04,Argentina,40,78
2022-11-04,Denmark,46,154
2022-11-04,China,-7,200
2022-11-04,Australia,29,136
2022-11-05,France,14,188
2022-11-05,Argentina,7,29
2022-11-05,Denmark,18,70
2022-11-05,China,52,240
2022-11-05,Australia,44,322
2022-11-06,France,24,100
2022-11-06,Argentina,41,329
2022-11-06,Denmark,1,115
2022-11-06,China,45,242
2022-11-06,Australia,15,119
2022-11-07,France,-1,210
2022-11-07,Argentina,16,278
2022-11-07,Denmark,52,171
2022-11-07,China,19,121
2022-11-07,Australia,47,135
2022-11-08,France,17,87
2022-11-08,Argentina,28,187
2022-11-08,Denmark,32,328
2022-11-08,China,52,192
2022-11-08,Australia,29,346
2022-11-09,France,13,337
2022-11-09,Argentina,34,269
2022-11-09,Denmark,2,125
2022-11-09,China,47,87
2022-11-09,Australia,-8,79
2022-11-10,France,4,187
2022-11-10,Argentina,-2,318
2022-11-10,Denmark,1,178
2022-11-10,China,49,53
2022-11-10,Australia,34,189
2022-11-11,France,37,309
2022-11-11,Argentina,26,169
2022-11-11,Denmark,13,6
2022-11-11,China,49,123
2022-11-11,Australia,-2,4
2022-11-12,France,42,249
2022-11-12,Argentina,33,141
2022-11-12,Denmark,-6,170
2022-11-12,China,11,303
2022-11-12,Australia,35,1
2022-11-13,France,40,62
2022-11-13,Argentina,9,98
2022-11-13,Denmark,-7,178
2022-11-13,China,37,40
2022-11-13,Australia,39,140
2022-11-14,France,43,257
2022-11-14,Argentina,20,348
2022-11-14,Denmark,41,6
2022-11-14,China,29,227
2022-11-14,Australia,15,190
2022-11-15,France,17,21
2022-11-15,Argentina,33,164
2022-11-15,Denmark,25,82
2022-11-15,China,-10,179
2022-11-15,Australia,-5,306
2022-11-16,France,15,163
2022-11-16,Argentina,40,246
2022-11-16,Denmark,48,164
2022-11-16,China,-3,87
2022-11-16,Australia,-11,106
2022-11-17,France,-2,71
2022-11-17,Argentina,31,13
2022-11-17,Denmark,-10,301
2022-11-17,China,-9,49
2022-11-17,Australia,16,264
2022-11-18,France,20,252
2022-11-18,Argentina,31,240
2022-11-18,Denmark,11,105
2022-11-18,China,-7,265
2022-11-18,Australia,48,279
2022-11-19,France,48,247
2022-11-19,Argentina,7,238
2022-11-19,Denmark,44,325
2022-11-19,China,3,117
2022-11-19,Australia,-7,210
2022-11-20,France,2,237
2022-11-20,Argentina,24,305
2022-11-20,Denmark,10,280
2022-11-20,China,43,107
2022-11-20,Australia,46,273
2022-11-21,France,1,306
2022-11-21,Argentina,25,210
2022-11-21,Denmark,50,184
2022-11-21,China,29,82
2022-11-21,Australia,46,271
2022-11-22,France,49,64
2022-11-22,Argentina,50,16
2022-11-22,Denmark,11,78
2022-11-22,China,55,18
2022-11-22,Australia,-5,231
2022-11-23,France,10,287
2022-11-23,Argentina,-9,255
2022-11-23,Denmark,32,188
2022-11-23,China,-3,190
2022-11-23,Australia,14,161
2022-11-24,France,37,260
2022-11-24,Argentina,8,107
2022-11-24,Denmark,5,171
2022-11-24,China,36,326
2022-11-24,Australia,29,107
2022-11-25,France,-4,210
2022-11-25,Argentina,37,12
2022-11-25,Denmark,18,86
2022-11-25,China,-3,195
2022-11-25,Australia,25,59
2022-11-26,France,-5,154
2022-11-26,Argentina,27,140
2022-11-26,Denmark,48,96
2022-11-26,China,31,117
2022-11-26,Australia,-8,212
2022-11-27,France,17,313
2022-11-27,Argentina,55,347
2022-11-27,Denmark,-2,14
2022-11-27,China,32,321
2022-11-27,Australia,23,331
2022-11-28,France,29,219
2022-11-28,Argentina,52,237
2022-11-28,Denmark,-8,307
2022-11-28,China,28,266
2022-11-28,Australia,43,81
2022-11-29,France,10,329
2022-11-29,Argentina,-5,251
2022-11-29,Denmark,34,309
2022-11-29,China,35,303
2022-11-29,Australia,38,102
2022-11-30,France,51,83
2022-11-30,Argentina,-11,63
2022-11-30,Denmark,-6,199
2022-11-30,China,12,297
2022-11-30,Australia,-8,282
2022-12-01,France,43,96
2022-12-01,Argentina,5,240
2022-12-01,Denmark,10,229
2022-12-01,China,44,152
2022-12-01,Australia,-10,174
2022-12-02,France,-10,208
2022-12-02,Argentina,51,262
2022-12-02,Denmark,0,27
2022-12-02,China,17,137
2022-12-02,Australia,44,140
2022-12-03,France,25,51
2022-12-03,Argentina,35,205
2022-12-03,Denmark,32,140
2022-12-03,China,40,133
2022-12-03,Australia,-5,43
2022-12-04,France,41,136
2022-12-04,Argentina,14,209
2022-12-04,Denmark,15,151
2022-12-04,China,-11,53
2022-12-04,Australia,-3,230
2022-12-05,France,53,178
2022-12-05,Argentina,-11,61
2022-12-05,Denmark,6,268
2022-12-05,China,48,122
2022-12-05,Australia,30,8
2022-12-06,France,38,58
2022-12-06,Argentina,15,111
2022-12-06,Denmark,46,51
2022-12-06,China,1,131
2022-12-06,Australia,6,52
2022-12-07,France,48,92
2022-12-07,Argentina,37,188
2022-12-07,Denmark,38,107
2022-12-07,China,31,212
2022-12-07,Australia,30,332
2022-12-08,France,13,202
2022-12-08,Argentina,36,133
2022-12-08,Denmark,46,8
2022-12-08,China,26,308
2022-12-08,Australia,3,274
2022-12-09,France,34,74
2022-12-09,Argentina,7,206
2022-12-09,Denmark,28,53
2022-12-09,China,34,148
2022-12-09,Australia,0,219
2022-12-10,France,10,190
2022-12-10,Argentina,15,302
