date,country,temperature,rainfall
2022-07-07,Denmark,22,11
2022-07-07,China,18,114
2022-07-07,Australia,13,57
2022-07-08,France,-10,250
2022-07-08,Argentina,29,127
2022-07-08,Denmark,45,108
2022-07-08,China,-11,122
2022-07-08,Australia,44,308
2022-07-09,France,35,210
2022-07-09,Argentina,5,50
2022-07-09,Denmark,5,346
2022-07-09,China,5,86
2022-07-09,Australia,41,232
2022-07-10,France,55,281
2022-07-10,Argentina,35,317
2022-07-10,Denmark,-11,215
2022-07-10,China,29,202
2022-07-10,Australia,24,22
2022-07-11,France,3,273
2022-07-11,Argentina,48,288
2022-07-11,Denmark,53,214
2022-07-11,China,22,180
2022-07-11,Australia,-8,48
2022-07-12,France,44,56
2022-07-12,Argentina,30,267
2022-07-12,Denmark,-9,32
2022-07-12,China,4,152
2022-07-12,Australia,41,188
2022-07-13,France,-2,337
2022-07-13,Argentina,15,199
2022-07-13,Denmark,-3,42
2022-07-13,China,51,337
2022-07-13,Australia,30,196
2022-07-14,France,39,278
2022-07-14,Argentina,22,287
2022-07-14,Denmark,44,321
2022-07-14,China,32,261
2022-07-14,Australia,53,200
2022-07-15,France,54,76
2022-07-15,Argentina,-10,198
2022-07-15,Denmark,42,93
2022-07-15,China,23,215
2022-07-15,Australia,-8,335
2022-07-16,France,20,151
2022-07-16,Argentina,3,116
2022-07-16,Denmark,11,171
2022-07-16,China,42,282
2022-07-16,Australia,53,205
2022-07-17,France,32,343
2022-07-17,Argentina,37,67
2022-07-17,Denmark,2,311
2022-07-17,China,24,116
2022-07-17,Australia,17,84
2022-07-18,France,-10,252
2022-07-18,Argentina,24,183
2022-07-18,Denmark,-7,301
2022-07-18,China,-11,89
2022-07-18,Australia,32,37
2022-07-19,France,14,120
2022-07-19,Argentina,-4,58
2022-07-19,Denmark,-7,84
2022-07-19,China,11,313
2022-07-19,Australia,54,87
2022-07-20,France,39,282
2022-07-20,Argentina,19,213
2022-07-20,Denmark,40,221
2022-07-20,China,44,101
2022-07-20,Australia,0,289
2022-07-21,France,-2,268
2022-07-21,Argentina,36,310
2022-07-21,Denmark,22,70
2022-07-21,China,-5,91
2022-07-21,Australia,19,220
2022-07-22,France,52,236
2022-07-22,Argentina,54,30
2022-07-22,Denmark,8,234
2022-07-22,China,-7,288
2022-07-22,Australia,28,33
2022-07-23,France,5,136
2022-07-23,Argentina,48,96
2022-07-23,Denmark,51,177
2022-07-23,China,-11,32
2022-07-23,Australia,50,217
2022-07-24,France,3,178
2022-07-24,Argentina,13,60
2022-07-24,Denmark,-10,205
2022-07-24,China,16,288
2022-07-24,Australia,23,288
2022-07-25,France,5,15
2022-07-25,Argentina,-6,257
2022-07-25,Denmark,34,43
2022-07-25,China,33,327
2022-07-25,Australia,14,22
2022-07-26,France,53,183
2022-07-26,Argentina,-10,208
2022-07-26,Denmark,9,60
2022-07-26,China,33,176
2022-07-26,Australia,7,37
2022-07-27,France,24,106
2022-07-27,Argentina,25,257
2022-07-27,Denmark,47,89
2022-07-27,China,48,315
2022-07-27,Australia,21,339
2022-07-28,France,15,127
2022-07-28,Argentina,53,323
2022-07-28,Denmark,26,140
2022-07-28,China,51,66
2022-07-28,Australia,-3,105
2022-07-29,France,37,312
2022-07-29,Argentina,34,250
2022-07-29,Denmark,25,127
2022-07-29,China,49,91
2022-07-29,Australia,6,100
2022-07-30,France,-4,296
2022-07-30,Argentina,6,147
2022-07-30,Denmark,27,239
2022-07-30,China,49,162
2022-07-30,Australia,-10,285
2022-07-31,France,42,12
2022-07-31,Argentina,35,230
2022-07-31,Denmark,36,257
2022-07-31,China,20,315
2022-07-31,Australia,29,290
2022-08-01,France,-1,261
2022-08-01,Argentina,30,143
2022-08-01,Denmark,-8,197
2022-08-01,China,25,297
2022-08-01,Australia,24,70
2022-08-02,France,8,38
2022-08-02,Argentina,14,288
2022-08-02,Denmark,9,18
2022-08-02,China,-3,166
2022-08-02,Australia,47,184
2022-08-03,France,25,108
2022-08-03,Argentina,14,120
2022-08-03,Denmark,-8,328
2022-08-03,China,-7,108
2022-08-03,Australia,8,295
2022-08-04,France,-9,340
2022-08-04,Argentina,14,258
2022-08-04,Denmark,54,24
2022-08-04,China,36,331
2022-08-04,Australia,0,256
2022-08-05,France,17,124
2022-08-05,Argentina,36,298
2022-08-05,Denmark,50,140
2022-08-05,China,-8,57
2022-08-05,Australia,19,346
2022-08-06,France,45,293
2022-08-06,Argentina,20,10
2022-08-06,Denmark,48,187
2022-08-06,China,19,21
2022-08-06,Australia,55,11
2022-08-07,France,39,120
2022-08-07,Argentina,20,202
2022-08-07,Denmark,-9,60
2022-08-07,China,-2,143
2022-08-07,Australia,43,347
2022-08-08,France,40,324
2022-08-08,Argentina,53,171
2022-08-08,Denmark,38,77
2022-08-08,China,49,93
2022-08-08,Australia,-9,164
2022-08-09,France,42,42
2022-08-09,Argentina,21,84
2022-08-09,Denmark,14,289
2022-08-09,China,32,138
2022-08-09,Australia,13,187
2022-08-10,France,30,256
2022-08-10,Argentina,18,209
2022-08-10,Denmark,53,291
2022-08-10,China,15,273
2022-08-10,Australia,5,9
2022-08-11,France,-3,17
2022-08-11,Argentina,-5,279
2022-08-11,Denmark,45,93
2022-08-11,China,29,65
2022-08-11,Australia,30,166
2022-08-12,France,37,193
2022-08-12,Argentina,49,91
2022-08-12,Denmark,-6,92
2022-08-12,China,9,39
2022-08-12,Australia,8,203
2022-08-13,France,37,251
2022-08-13,Argentina,0,99
2022-08-13,Denmark,51,155
2022-08-13,China,-4,79
2022-08-13,Australia,-8,62
2022-08-14,France,11,142
2022-08-14,Argentina,-6,130
2022-08-14,Denmark,49,185
2022-08-14,China,19,276
2022-08-14,Australia,46,63
2022-08-15,France,40,129
2022-08-15,Argentina,51,293
2022-08-15,Denmark,-11,3
2022-08-15,China,39,284
2022-08-15,Australia,45,56
2022-08-16,France,49,261
2022-08-16,Argentina,41,303
2022-08-16,Denmark,54,219
2022-08-16,China,22,97
2022-08-16,Australia,8,220
2022-08-17,France,0,116
2022-08-17,Argentina,-9,345
2022-08-17,Denmark,-2,253
2022-08-17,China,18,41
2022-08-17,Australia,1,120
2022-08-18,France,-8,27
2022-08-18,Argentina,5,330
2022-08-18,Denmark,-3,178
2022-08-18,China,17,1
2022-08-18,Australia,-5,239
2022-08-19,France,28,137
2022-08-19,Argentina,-6,3
2022-08-19,Denmark,34,98
2022-08-19,China,34,74
2022-08-19,Australia,-3,118
2022-08-20,France,31,68
2022-08-20,Argentina,-2,88
2022-08-20,Denmark,23,110
2022-08-20,China,17,7
2022-08-20,Australia,50,235
2022-08-21,France,42,108
2022-08-21,Argentina,2,119
2022-08-21,Denmark,28,338
2022-08-21,China,43,336
2022-08-21,Australia,-10,236
2022-08-22,France,20,320
2022-08-22,Argentina,17,65
2022-08-22,Denmark,53,180
2022-08-22,China,4,299
2022-08-22,Australia,36,315
2022-08-23,France,34,204
2022-08-23,Argentina,31,150
2022-08-23,Denmark,36,239
2022-08-23,China,32,123
2022-08-23,Australia,-3,243
2022-08-24,France,-3,240
2022-08-24,Argentina,26,327
2022-08-24,Denmark,-2,192
2022-08-24,China,25,96
2022-08-24,Australia,0,138
2022-08-25,France,5,102
2022-08-25,Argentina,2,304
2022-08-25,Denmark,48,211
2022-08-25,China,11,274
2022-08-25,Australia,15,162
2022-08-26,France,31,128
2022-08-26,Argentina,37,253
2022-08-26,Denmark,19,17
2022-08-26,China,11,116
2022-08-26,Australia,16,349
2022-08-27,France,12,49
2022-08-27,Argentina,5,324
2022-08-27,Denmark,-7,89
2022-08-27,China,26,279
2022-08-27,Australia,50,209
2022-08-28,France,-4,275
2022-08-28,Argentina,50,273
2022-08-28,Denmark,21,135
2022-08-28,China,38,90
2022-08-28,Australia,49,334
2022-08-29,France,39,156
2022-08-29,Argentina,16,256
2022-08-29,Denmark,30,265
2022-08-29,China,3,93
2022-08-29,Australia,14,93
2022-08-30,France,44,273
2022-08-30,Argentina,45,131
2022-08-30,Denmark,28,161
2022-08-30,China,-2,222
2022-08-30,Australia,10,10
2022-08-31,France,30,222
2022-08-31,Argentina,35,331
2022-08-31,Denmark,33,45
2022-08-31,China,-9,250
2022-08-31,Australia,-8,165
2022-09-01,France,13,262
2022-09-01,Argentina,39,120
2022-09-01,Denmark,-6,217
2022-09-01,China,11,228
2022-09-01,Australia,-9,332
2022-09-02,France,17,162
2022-09-02,Argentina,31,301
2022-09-02,Denmark,-4,50
2022-09-02,China,53,289
2022-09-02,Australia,40,180
2022-09-03,France,-9,125
2022-09-03,Argentina,36,73
2022-09-03,Denmark,-11,136
2022-09-03,China,55,321
2022-09-03,Australia,43,282
2022-09-04,France,53,188
2022-09-04,Argentina,45,125
2022-09-04,Denmark,25,339
2022-09-04,China,51,280
2022-09-04,Australia,5,263
2022-09-05,France,49,24
2022-09-05,Argentina,0,96
2022-09-05,Denmark,1,15
2022-09-05,China,17,256
2022-09-05,Australia,5,173
2022-09-06,France,29,51
2022-09-06,Argentina,21,330
2022-09-06,Denmark,37,156
2022-09-06,China,19,333
2022-09-06,Australia,-8,179
2022-09-07,France,-6,34
2022-09-07,Argentina,49,27
2022-09-07,Denmark,29,132
2022-09-07,China,23,203
2022-09-07,Australia,5,45
2022-09-08,France,34,6
2022-09-08,Argentina,9,269
2022-09-08,Denmark,32,315
2022-09-08,China,6,28
2022-09-08,Australia,21,187
2022-09-09,France,42,167
2022-09-09,Argentina,-7,1
2022-09-09,Denmark,-1,223
2022-09-09,China,22,342
2022-09-09,Australia,-5,50
2022-09-10,France,13,258
2022-09-10,Argentina,8,204
2022-09-10,Denmark,15,207
2022-09-10,China,55,223
2022-09-10,Australia,27,103
2022-09-11,France,40,275
2022-09-11,Argentina,-6,308
2022-09-11,Denmark,11,327
2022-09-11,China,5,43
2022-09-11,Australia,6,169
2022-09-12,France,50,70
2022-09-12,Argentina,34,305
2022-09-12,Denmark,43,152
2022-09-12,China,-1,81
2022-09-12,Australia,6,348
2022-09-13,France,-9,239
2022-09-13,Argentina,27,168
2022-09-13,Denmark,15,105
2022-09-13,China,51,118
2022-09-13,Australia,31,53
2022-09-14,France,3,268
2022-09-14,Argentina,9,40
2022-09-14,Denmark,23,155
2022-09-14,China,13,190
2022-09-14,Australia,48,155
2022-09-15,France,15,228
2022-09-15,Argentina,47,276
2022-09-15,Denmark,-1,278
2022-09-15,China,43,92
2022-09-15,Australia,45,139
2022-09-16,France,34,0
2022-09-16,Argentina,20,205
2022-09-16,Denmark,12,247
2022-09-16,China,-4,151
2022-09-16,Australia,17,32
2022-09-17,France,49,35
2022-09-17,Argentina,47,66
2022-09-17,Denmark,23,181
2022-09-17,China,51,134
2022-09-17,Australia,3,333
2022-09-18,France,6,124
2022-09-18,Argentina,32,24
2022-09-18,Denmark,37,223
2022-09-18,China,12,87
2022-09-18,Australia,12,121
2022-09-19,France,13,60
2022-09-19,Argentina,1,110
2022-09-19,Denmark,22,200
2022-09-19,China,3,341
2022-09-19,Australia,49,65
2022-09-20,France,16,116
2022-09-20,Argentina,48,182
2022-09-20,Denmark,51,267
2022-09-20,China,3,291
2022-09-20,Australia,7,8
2022-09-21,France,18,54
2022-09-21,Argentina,44,20
2022-09-21,Denmark,-1,269
2022-09-21,China,40,84
2022-09-21,Australia,47,290
2022-09-22,France,36,334
2022-09-22,Argentina,15,151
2022-09-22,Denmark,13,139
2022-09-22,China,3,273
2022-09-22,Australia,20,304
2022-09-23,France,0,264
2022-09-23,Argentina,37,318
2022-09-23,Denmark,3,101
2022-09-23,China,39,298
2022-09-23,Australia,48,342
2022-09-24,France,35,265
2022-09-24,Argentina,27,10
2022-09-24,Denmark,27,37
2022-09-24,China,49,46
2022-09-24,Australia,43,97
2022-09-25,France,19,21
2022-09-25,Argentina,52,264
2022-09-25,Denmark,55,100
2022-09-25,China,36,214
2022-09-25,Australia,29,38
2022-09-26,France,9,40
2022-09-26,Argentina,5,52
2022-09-26,Denmark,55,144
2022-09-26,China,19,257
2022-09-26,Australia,42,232
2022-09-27,France,50,250
2022-09-27,Argentina,23,168
2022-09-27,Denmark,42,295
2022-09-27,China,0,19
2022-09-27,Australia,1,181
2022-09-28,France,-4,269
2022-09-28,Argentina,34,94
2022-09-28,Denmark,16,235
2022-09-28,China,41,142
2022-09-28,Australia,41,84
2022-09-29,France,33,249
2022-09-29,Argentina,49,319
2022-09-29,Denmark,-10,10
2022-09-29,China,49,62
2022-09-29,Australia,25,120
2022-09-30,France,22,288
2022-09-30,Argentina,32,283
2022-09-30,Denmark,41,92
2022-09-30,China,-10,342
2022-09-30,Australia,-11,70
2022-10-01,France,-8,154
2022-10-01,Argentina,17,115
2022-10-01,Denmark,54,319
2022-10-01,China,33,27
2022-10-01,Australia,54,324
2022-10-02,France,54,93
2022-10-02,Argentina,25,301
2022-10-02,Denmark,-2,344
2022-10-02,China,-9,62
2022-10-02,Australia,1,295
2022-10-03,France,42,270
2022-10-03,Argentina,-10,129
2022-10-03,Denmark,32,114
2022-10-03,China,25,67
2022-10-03,Australia,-1,309
2022-10-04,France,4,220
2022-10-04,Argentina,5,132
2022-10-04,Denmark,53,147
2022-10-04,China,-9,183
2022-10-04,Australia,12,313
2022-10-05,France,30,8
2022-10-05,Argentina,21,105
2022-10-05,Denmark,41,147
2022-10-05,China,13,204
2022-10-05,Australia,-8,58
2022-10-06,France,17,138
2022-10-06,Argentina,37,96
2022-10-06,Denmark,1,328
2022-10-06,China,4,90
2022-10-06,Australia,4,204
2022-10-07,France,2,207
2022-10-07,Argentina,48,132
2022-10-07,Denmark,44,160
2022-10-07,China,23,63
2022-10-07,Australia,22,41
2022-10-08,France,42,347
2022-10-08,Argentina,-1,166
2022-10-08,Denmark,54,16
2022-10-08,China,34,2
2022-10-08,Australia,46,96
2022-10-09,France,24,337
2022-10-09,Argentina,7,28
2022-10-09,Denmark,29,156
2022-10-09,China,11,207
2022-10-09,Australia,51,269
2022-10-10,France,-2,309
2022-10-10,Argentina,44,61
2022-10-10,Denmark,-9,234
2022-10-10,China,21,78
2022-10-10,Australia,-2,104
2022-10-11,France,-4,242
2022-10-11,Argentina,-9,156
2022-10-11,Denmark,-2,86
2022-10-11,China,-2,74
2022-10-11,Australia,3,141
2022-10-12,France,42,49
2022-10-12,Argentina,46,333
2022-10-12,Denmark,48,248
2022-10-12,China,18,112
2022-10-12,Australia,41,109
2022-10-13,France,42,315
2022-10-13,Argentina,32,147
2022-10-13,Denmark,54,311
2022-10-13,China,7,275
2022-10-13,Australia,4,206
2022-10-14,France,2,47
2022-10-14,Argentina,0,228
2022-10-14,Denmark,1,346
2022-10-14,China,38,226
2022-10-14,Australia,25,306
2022-10-15,France,45,318
2022-10-15,Argentina,53,304
2022-10-15,Denmark,46,177
2022-10-15,China,-1,278
2022-10-15,Australia,44,146
2022-10-16,France,35,301
2022-10-16,Argentina,-7,146
2022-10-16,Denmark,1,299
2022-10-16,China,38,9
2022-10-16,Australia,1,277
2022-10-17,France,16,226
2022-10-17,Argentina,38,219
2022-10-17,Denmark,51,321
2022-10-17,China,15,289
2022-10-17,Australia,45,81
2022-10-18,France,44,272
2022-10-18,Argentina,-5,96
2022-10-18,Denmark,17,342
2022-10-18,China,1,91
2022-10-18,Australia,53,63
2022-10-19,France,30,133
2022-10-19,Argentina,34,298
2022-10-19,Denmark,3,211
2022-10-19,China,45,143
2022-10-19,Australia,28,116
2022-10-20,France,38,268
2022-10-20,Argentina,45,223
2022-10-20,Denmark,43,290
2022-10-20,China,48,316
2022-10-20,Australia,19,116
2022-10-21,France,28,254
2022-10-21,Argentina,11,342
2022-10-21,Denmark,-5,249
2022-10-21,China,13,349
2022-10-21,Australia,47,195
2022-10-22,France,38,130
2022-10-22,Argentina,31,106
2022-10-22,Denmark,43,328
2022-10-22,China,-7,337
2022-10-22,Australia,-11,69
2022-10-23,France,27,229
2022-10-23,Argentina,48,266
2022-10-23,Denmark,-6,84
2022-10-23,China,11,68
2022-10-23,Australia,26,189
2022-10-24,France,3,135
2022-10-24,Argentina,6,133
2022-10-24,Denmark,29,308
2022-10-24,China,-6,282
2022-10-24,Australia,13,285
2022-10-25,France,20,145
2022-10-25,Argentina,50,127
2022-10-25,Denmark,14,158
2022-10-25,China,24,319
2022-10-25,Australia,48,81
2022-10-26,France,6,333
2022-10-26,Argentina,33,282
2022-10-26,Denmark,40,341
2022-10-26,China,-3,325
2022-10-26,Australia,31,170
2022-10-27,France,52,180
2022-10-27,Argentina,4,132
2022-10-27,Denmark,52,108
2022-10-27,China,30,32
2022-10-27,Australia,-9,3
2022-10-28,France,15,288
2022-10-28,Argentina,52,41
2022-10-28,Denmark,3,105
2022-10-28,China,49,280
2022-10-28,Australia,34,106
2022-10-29,France,30,143
2022-10-29,Argentina,9,109
2022-10-29,Denmark,49,52
2022-10-29,China,10,176
2022-10-29,Australia,12,142
2022-10-30,France,43,264
2022-10-30,Argentina,44,288
2022-10-30,Denmark,52,103
2022-10-30,China,48,122
2022-10-30,Australia,20,216
2022-10-31,France,53,167
2022-10-31,Argentina,49,70
2022-10-31,Denmark,51,139
2022-10-31,China,-5,136
2022-10-31,Australia,37,13
2022-11-01,France,33,150
2022-11-01,Argentina,15,241
2022-11-01,Denmark,-10,88
2022-11-01,China,34,165
2022-11-01,Australia,20,206
2022-11-02,France,4,156
2022-11-02,Argentina,43,178
2022-11-02,Denmark,42,37
2022-11-02,China,52,141
2022-11-02,Australia,29,133
2022-11-03,France,50,227
2022-11-03,Argentina,31,149
2022-11-03,Denmark,14,279
2022-11-03,China,22,243
2022-11-03,Australia,49,223
2022-11-04,France,38,218
2022-11-04,Argentina,12,184
2022-11-04,Denmark,15,280
2022-11-04,China,16,325
2022-11-04,Australia,15,255
2022-11-05,France,45,63
2022-11-05,Argentina,53,15
2022-11-05,Denmark,23,337
2022-11-05,China,-10,287
2022-11-05,Australia,-7,25
2022-11-06,France,-7,10
2022-11-06,Argentina,17,64
2022-11-06,Denmark,14,194
2022-11-06,China,18,327
2022-11-06,Australia,-1,315
2022-11-07,France,17,228
2022-11-07,Argentina,3,196
2022-11-07,Denmark,16,9
2022-11-07,China,1,348
2022-11-07,Australia,-5,242
2022-11-08,France,4,163
2022-11-08,Argentina,51,48
2022-11-08,Denmark,6,27
2022-11-08,China,24,97
2022-11-08,Australia,49,55
2022-11-09,France,34,22
2022-11-09,Argentina,37,47
2022-11-09,Denmark,29,178
2022-11-09,China,43,137
2022-11-09,Australia,54,268
2022-11-10,France,52,139
2022-11-10,Argentina,44,127
2022-11-10,Denmark,27,187
2022-11-10,China,50,340
2022-11-10,Australia,39,152
2022-11-11,France,-8,327
2022-11-11,Argentina,26,215
2022-11-11,Denmark,-2,311
2022-11-11,China,17,139
2022-11-11,Australia,33,321
2022-11-12,France,54,200
2022-11-12,Argentina,35,57
2022-11-12,Denmark,45,35
2022-11-12,China,10,88
2022-11-12,Australia,22,187
2022-11-13,France,3,111
2022-11-13,Argentina,33,266
2022-11-13,Denmark,-3,23
2022-11-13,China,-5,222
2022-11-13,Australia,40,334
2022-11-14,France,48,171
2022-11-14,Argentina,38,221
2022-11-14,Denmark,21,191
2022-11-14,China,53,264
2022-11-14,Australia,9,10
2022-11-15,France,48,120
2022-11-15,Argentina,52,196
2022-11-15,Denmark,52,310
2022-11-15,China,37,129
2022-11-15,Australia,19,68
2022-11-16,France,-11,242
2022-11-16,Argentina,30,198
2022-11-16,Denmark,7,145
2022-11-16,China,41,234
2022-11-16,Australia,21,193
2022-11-17,France,54,60
2022-11-17,Argentina,1,87
2022-11-17,Denmark,48,49
2022-11-17,China,11,42
2022-11-17,Australia,-9,104
2022-11-18,France,21,231
2022-11-18,Argentina,24,172
2022-11-18,Denmark,18,82
2022-11-18,China,8,144
2022-11-18,Australia,51,263
2022-11-19,France,1,18
2022-11-19,Argentina,18,211
2022-11-19,Denmark,48,195
2022-11-19,China,26,253
2022-11-19,Australia,43,334
2022-11-20,France,21,67
2022-11-20,Argentina,31,311
2022-11-20,Denmark,30,229
2022-11-20,China,42,294
2022-11-20,Australia,51,13
2022-11-21,France,-3,328
2022-11-21,Argentina,-2,309
2022-11-21,Denmark,40,320
2022-11-21,China,4,168
2022-11-21,Australia,52,343
2022-11-22,France,17,211
2022-11-22,Argentina,18,96
2022-11-22,Denmark,37,203
2022-11-22,China,-1,35
2022-11-22,Australia,11,160
2022-11-23,France,11,155
2022-11-23,Argentina,34,80
2022-11-23,Denmark,49,325
2022-11-23,China,18,113
2022-11-23,Australia,-11,209
2022-11-24,France,4,56
2022-11-24,Argentina,18,280
2022-11-24,Denmark,40,240
2022-11-24,China,-3,253
2022-11-24,Australia,4,59
2022-11-25,France,5,113
2022-11-25,Argentina,5,66
2022-11-25,Denmark,53,82
2022-11-25,China,-11,49
2022-11-25,Australia,39,321
2022-11-26,France,54,257
2022-11-26,Argentina,3,271
2022-11-26,Denmark,2,225
2022-11-26,China,47,149
2022-11-26,Australia,-4,7
2022-11-27,France,49,91
2022-11-27,Argentina,-5,96
2022-11-27,Denmark,27,196
2022-11-27,China,46,88
2022-11-27,Australia,46,3
2022-11-28,France,44,28
2022-11-28,Argentina,6,145
2022-11-28,Denmark,-9,174
2022-11-28,China,29,32
2022-11-28,Australia,45,60
2022-11-29,France,54,42
2022-11-29,Argentina,-5,143
2022-11-29,Denmark,43,285
2022-11-29,China,9,198
2022-11-29,Australia,54,341
2022-11-30,France,52,2
2022-11-30,Argentina,42,79
2022-11-30,Denmark,52,48
2022-11-30,China,26,191
2022-11-30,Australia,13,280
2022-12-01,France,0,96
2022-12-01,Argentina,21,108
2022-12-01,Denmark,39,6
2022-12-01,China,9,183
2022-12-01,Australia,20,189
2022-12-02,France,25,296
2022-12-02,Argentina,42,234
2022-12-02,Denmark,32,135
2022-12-02,China,48,78
2022-12-02,Australia,39,51
2022-12-03,France,13,99
2022-12-03,Argentina,42,264
2022-12-03,Denmark,17,104
2022-12-03,China,52,74
2022-12-03,Australia,-4,98
2022-12-04,France,20,168
2022-12-04,Argentina,47,199
2022-12-04,Denmark,49,106
2022-12-04,China,30,188
2022-12-04,Australia,40,210
2022-12-05,France,-9,53
2022-12-05,Argentina,14,169
2022-12-05,Denmark,23,175
2022-12-05,China,-11,127
2022-12-05,Australia,-6,151
2022-12-06,France,-2,165
2022-12-06,Argentina,-8,165
2022-12-06,Denmark,39,191
2022-12-06,China,6,111
2022-12-06,Australia,42,262
2022-12-07,France,53,242
2022-12-07,Argentina,-8,143
2022-12-07,Denmark,-6,127
2022-12-07,China,-4,89
2022-12-07,Australia,47,341
2022-12-08,France,7,246
2022-12-08,Argentina,-8,1
2022-12-08,Denmark,9,299
2022-12-08,China,33,162
2022-12-08,Australia,-10,247
2022-12-09,France,30,46
2022-12-09,Argentina,50,96
2022-12-09,Denmark,53,161
2022-12-09,China,8,335
2022-12-09,Australia,38,79
2022-12-10,France,7,36
2022-12-10,Argentina,-1,21
2022-12-10,Denmark,-10,138
2022-12-10,China,35,63
2022-12-10,Australia,41,170
2022-12-11,France,45,220
2022-12-11,Argentina,22,178
2022-12-11,Denmark,-11,32
2022-12-11,China,-3,123
2022-12-11,Australia,37,1
2022-12-12,France,52,6
2022-12-12,Argentina,28,185
2022-12-12,Denmark,2,104
2022-12-12,China,33,125
2022-12-12,Australia,15,168
2022-12-13,France,6,348
2022-12-13,Argentina,20,302
2022-12-13,Denmark,30,197
2022-12-13,China,10,72
2022-12-13,Australia,46,59
2022-12-14,France,-8,255
2022-12-14,Argentina,25,197
